,Filename,Flowrate,SaPerm,MgPerm,MajorAnisotropy,MinAnisotropy,MagnesitePercentageInitial,SandPercentageInitial,MagnesitePercentageInitial.1,SandPercentageInitial.1,Porosity,OveralRate(mol/L/s),OveralRate(mol/s),AveragePorosity,pH,poriosity_change,kratio
942,6040/100&10@7,5,1.00E-13,1.00E-12,100,10,0.4,0.6,0.3999,0.6001,0.35,-3.15E-08,-4.41E-09,35.0015635,8,0.0015635,1.00E+01
1270,8020/100&50@5,5,1.00E-13,1.00E-12,100,50,0.2,0.8,0.204575,0.795425,0.35,-3.09E-08,-4.33E-09,35.0014682,8,0.0014682,1.00E+01
938,6040/100&10@3,5,1.00E-13,1.00E-12,100,10,0.4,0.6,0.352325,0.647675,0.35,-3.16E-08,-4.42E-09,35.0015624,8,0.0015624,1.00E+01
1424,9010/50&20@7,5,1.00E-13,1.00E-12,50,20,0.1,0.9,0.083125,0.916875,0.35,-3.15E-08,-4.41E-09,35.0015179,8,0.0015179,1.00E+01
1862,70%30%/50&1@5,5,1.00E-13,1.00E-13,50,1,0.3,0.7,0.28015,0.71985,0.35,-3.36E-08,-4.70E-09,35.0015471,8,0.0015471,1.00E+00
1669,60%40%/20&10@2,5,1.00E-13,1.00E-13,20,10,0.4,0.6,0.380725,0.619275,0.35,-3.43E-08,-4.80E-09,35.0015642,8,0.0015642,1.00E+00
5,50%50%/1&1@5,5,1.00E-12,1.00E-13,1,1,0.5,0.5,0.498425,0.501575,0.35,-3.27E-08,-4.58E-09,35.0015783,8,0.0015783,1.00E-01
247,6040/20&1@7,5,1.00E-12,1.00E-13,20,1,0.4,0.6,0.38605,0.61395,0.35,-3.19E-08,-4.47E-09,35.0015654,8,0.0015654,1.00E-01
3013,55/10&10@3,5,1.00E-12,1.00E-13,10,10,0.5,0.5,0.511625,0.488375,0.35,-3.19E-08,-4.47E-09,35.0017427,6,0.0017427,1.00E-01
18,50%50%/10&10@8,5,1.00E-12,1.00E-13,10,10,0.5,0.5,0.43625,0.56375,0.35,-3.16E-08,-4.42E-09,35.0015704,8,0.0015704,1.00E-01
2169,90%10%/50&20@2,5,1.00E-13,1.00E-13,50,20,0.1,0.9,0.107825,0.892175,0.35,-2.36E-08,-3.30E-09,35.0010683,8,0.0010683,1.00E+00
1970,80%20%/20&10@3,5,1.00E-13,1.00E-13,20,10,0.2,0.8,0.2203,0.7797,0.35,-3.27E-08,-4.58E-09,35.0015406,8,0.0015406,1.00E+00
2709,90%10% mg/50&50@4,5,1.00E-13,1.00E-12,50,50,0.1,0.9,0.088425,0.911575,0.35,-3.96E-08,-5.54E-09,35.0018668,4,0.0018668,1.00E+01
2232,5050mg/20&1@1,5,1.00E-13,1.00E-12,20,1,0.5,0.5,0.5076,0.4924,0.35,-4.09E-08,-5.73E-09,35.0022016,4,0.0022016,1.00E+01
2322,5050same/50&1@1,5,1.00E-13,1.00E-13,50,1,0.5,0.5,0.52755,0.47245,0.35,-4.14E-08,-5.80E-09,35.0020088,4,0.0020088,1.00E+00
2481,73/50&50@1,5,1.00E-12,1.00E-13,50,50,0.3,0.7,0.45275,0.54725,0.35,-4.09E-08,-5.73E-09,35.0021618,4,0.0021618,1.00E-01
811,5050/100&20@4,5,1.00E-13,1.00E-12,100,20,0.5,0.5,0.49195,0.50805,0.35,-3.16E-08,-4.42E-09,35.0015636,8,0.0015636,1.00E+01
1300,8020/20&20@5,5,1.00E-13,1.00E-12,20,20,0.2,0.8,0.1654,0.8346,0.35,-3.17E-08,-4.44E-09,35.0015387,8,0.0015387,1.00E+01
1335,8020/50&50@1,5,1.00E-13,1.00E-12,50,50,0.2,0.8,0.2237,0.7763,0.35,-3.17E-08,-4.44E-09,35.0014677,8,0.0014677,1.00E+01
3396,91/100&100@1,5,1.00E-12,1.00E-13,100,100,0.1,0.9,0.08935,0.91065,0.35,-1.27E-08,-1.78E-09,35.0006447,6,0.0006447,1.00E-01
260,6040/50&10@1,5,1.00E-12,1.00E-13,50,10,0.4,0.6,0.458825,0.541175,0.35,-3.17E-08,-4.44E-09,35.0015384,8,0.0015384,1.00E-01
1804,70%30%/100&20@7,5,1.00E-13,1.00E-13,100,20,0.3,0.7,0.25575,0.74425,0.35,-3.17E-08,-4.44E-09,35.0014137,8,0.0014137,1.00E+00
1570,50%50%/50&20@3,5,1.00E-13,1.00E-13,50,20,0.5,0.5,0.487125,0.512875,0.35,-3.31E-08,-4.63E-09,35.001564,8,0.001564,1.00E+00
2229,5050mg/20&10@3,5,1.00E-13,1.00E-12,20,10,0.5,0.5,0.523275,0.476725,0.35,-4.08E-08,-5.71E-09,35.0021976,4,0.0021976,1.00E+01
184,6040/100&100@4,5,1.00E-12,1.00E-13,100,100,0.4,0.6,0.40705,0.59295,0.35,-3.20E-08,-4.48E-09,35.0015156,8,0.0015156,1.00E-01
2454,73/20&10@3,5,1.00E-12,1.00E-13,20,10,0.3,0.7,0.309425,0.690575,0.35,-4.10E-08,-5.74E-09,35.0021684,4,0.0021684,1.00E-01
1743,70%30%/1&1@6,5,1.00E-13,1.00E-13,1,1,0.3,0.7,0.29915,0.70085,0.35,-3.63E-08,-5.08E-09,35.0015769,8,0.0015769,1.00E+00
2913,5050mg/50&10@3,5,1.00E-13,1.00E-12,50,10,0.5,0.5,0.4526,0.5474,0.35,-3.18E-08,-4.45E-09,35.0017393,6,0.0017393,1.00E+01
1630,60%40%/100&10@3,5,1.00E-13,1.00E-13,100,10,0.4,0.6,0.352325,0.647675,0.35,-3.06E-08,-4.28E-09,35.0014688,8,0.0014688,1.00E+00
1716,60%40%/50&1@9,5,1.00E-13,1.00E-13,50,1,0.4,0.6,0.383925,0.616075,0.35,-3.20E-08,-4.48E-09,35.0015614,8,0.0015614,1.00E+00
520,8020/100&50@1,5,1.00E-12,1.00E-13,100,50,0.2,0.8,0.216725,0.783275,0.35,-2.33E-08,-3.26E-09,35.0010978,8,0.0010978,1.00E-01
3051,55/20&1@1,5,1.00E-12,1.00E-13,20,1,0.5,0.5,0.5076,0.4924,0.35,-3.22E-08,-4.51E-09,35.0017399,6,0.0017399,1.00E-01
2428,73/100&100@2,5,1.00E-12,1.00E-13,100,100,0.3,0.7,0.229625,0.770375,0.35,-2.20E-08,-3.08E-09,35.0011638,4,0.0011638,1.00E-01
2016,80%20%/50&1@9,5,1.00E-13,1.00E-13,50,1,0.2,0.8,0.1884,0.8116,0.35,-3.23E-08,-4.52E-09,35.0015207,8,0.0015207,1.00E+00
1658,60%40%/100&50@10,5,1.00E-13,1.00E-13,100,50,0.4,0.6,0.404375,0.595625,0.35,-3.42E-08,-4.79E-09,35.0015061,8,0.0015061,1.00E+00
1612,60%40%/10&1@5,5,1.00E-13,1.00E-13,10,1,0.4,0.6,0.393225,0.606775,0.35,-3.20E-08,-4.48E-09,35.0015733,8,0.0015733,1.00E+00
2475,73/50&1@5,5,1.00E-12,1.00E-13,50,1,0.3,0.7,0.28015,0.71985,0.35,-4.10E-08,-5.74E-09,35.0021318,4,0.0021318,1.00E-01
2126,90%10%/20&10@9,5,1.00E-13,1.00E-13,20,10,0.1,0.9,0.104725,0.895275,0.35,-3.62E-08,-5.07E-09,35.0014571,8,0.0014571,1.00E+00
3057,55/20&20@2,5,1.00E-12,1.00E-13,20,20,0.5,0.5,0.471,0.529,0.35,-3.18E-08,-4.46E-09,35.0017286,6,0.0017286,1.00E-01
3491,91same/100&50@1,5,1.00E-13,1.00E-13,100,50,0.1,0.9,0.095675,0.904325,0.35,-1.63E-08,-2.29E-09,35.0007789,6,0.0007789,1.00E+00
607,9010/1&1@7,5,1.00E-12,1.00E-13,1,1,0.1,0.9,0.09795,0.90205,0.35,-3.39E-08,-4.75E-09,35.0015548,8,0.0015548,1.00E-01
230,6040/20&10@1,5,1.00E-12,1.00E-13,20,10,0.4,0.6,0.41725,0.58275,0.35,-3.17E-08,-4.44E-09,35.0015519,8,0.0015519,1.00E-01
3140,73/50&10@5,5,1.00E-12,1.00E-13,50,10,0.3,0.7,0.249725,0.750275,0.35,-2.77E-08,-3.88E-09,35.0014676,6,0.0014676,1.00E-01
331,7030/100&100@10,5,1.00E-12,1.00E-13,100,100,0.3,0.7,0.324275,0.675725,0.35,-3.21E-08,-4.49E-09,35.0015146,8,0.0015146,1.00E-01
3105,73/100&10@5,5,1.00E-12,1.00E-13,100,10,0.3,0.7,0.2674,0.7326,0.35,-2.38E-08,-3.33E-09,35.0012462,6,0.0012462,1.00E-01
1440,50%50%/1&1@3,5,1.00E-13,1.00E-13,1,1,0.5,0.5,0.500025,0.499975,0.35,-3.75E-08,-5.25E-09,35.0015788,8,0.0015788,1.00E+00
1927,80%20%/100&10@1,5,1.00E-13,1.00E-13,100,10,0.2,0.8,0.181475,0.818525,0.35,-2.65E-08,-3.71E-09,35.0011521,8,0.0011521,1.00E+00
1091,7030/100&10@6,5,1.00E-13,1.00E-12,100,10,0.3,0.7,0.2987,0.7013,0.35,-3.16E-08,-4.42E-09,35.0015423,8,0.0015423,1.00E+01
1101,7030/100&1@6,5,1.00E-13,1.00E-12,100,1,0.3,0.7,0.29055,0.70945,0.35,-3.19E-08,-4.47E-09,35.001569,8,0.001569,1.00E+01
1129,7030/20&10@4,5,1.00E-13,1.00E-12,20,10,0.3,0.7,0.34745,0.65255,0.35,-3.19E-08,-4.47E-09,35.0015663,8,0.0015663,1.00E+01
461,8020/10&10@10,5,1.00E-12,1.00E-13,10,10,0.2,0.8,0.21015,0.78985,0.35,-3.18E-08,-4.45E-09,35.0015402,8,0.0015402,1.00E-01
958,6040/100&20@3,5,1.00E-13,1.00E-12,100,20,0.4,0.6,0.355475,0.644525,0.35,-3.17E-08,-4.44E-09,35.0015514,8,0.0015514,1.00E+01
1662,60%40%/100&50@5,5,1.00E-13,1.00E-13,100,50,0.4,0.6,0.531275,0.468725,0.35,-3.45E-08,-4.83E-09,35.0015283,8,0.0015283,1.00E+00
559,8020/20&20@9,5,1.00E-12,1.00E-13,20,20,0.2,0.8,0.159525,0.840475,0.35,-2.96E-08,-4.14E-09,35.0013891,8,0.0013891,1.00E-01
2894,5050mg/100&50@4,5,1.00E-13,1.00E-12,100,50,0.5,0.5,0.4463,0.5537,0.35,-3.20E-08,-4.47E-09,35.0017134,6,0.0017134,1.00E+01
2738,91/100&1@3,5,1.00E-12,1.00E-13,100,1,0.1,0.9,0.10195,0.89805,0.35,-2.97E-08,-4.16E-09,35.0013385,4,0.0013385,1.00E-01
3294,73same/50&1@4,5,1.00E-13,1.00E-13,50,1,0.3,0.7,0.330825,0.669175,0.35,-3.44E-08,-4.81E-09,35.001726,6,0.001726,1.00E+00
1519,50%50%/20&10@2,5,1.00E-13,1.00E-13,20,10,0.5,0.5,0.49895,0.50105,0.35,-3.43E-08,-4.80E-09,35.0015685,8,0.0015685,1.00E+00
2140,90%10%/20&20@3,5,1.00E-13,1.00E-13,20,20,0.1,0.9,0.11235,0.88765,0.35,-3.03E-08,-4.24E-09,35.0014422,8,0.0014422,1.00E+00
3394,91/10&1@4,5,1.00E-12,1.00E-13,10,1,0.1,0.9,0.108925,0.891075,0.35,-3.13E-08,-4.38E-09,35.0015983,6,0.0015983,1.00E-01
2032,80%20%/50&50@5,5,1.00E-13,1.00E-13,50,50,0.2,0.8,0.217675,0.782325,0.35,-3.34E-08,-4.68E-09,35.0014893,8,0.0014893,1.00E+00
2484,73/50&50@4,5,1.00E-12,1.00E-13,50,50,0.3,0.7,0.417025,0.582975,0.35,-4.09E-08,-5.73E-09,35.0021514,4,0.0021514,1.00E-01
2538,73mg/20&20@3,5,1.00E-13,1.00E-12,20,20,0.3,0.7,0.329275,0.670725,0.35,-4.09E-08,-5.73E-09,35.0022034,4,0.0022034,1.00E+01
3512,91same/50&1@2,5,1.00E-13,1.00E-13,50,1,0.1,0.9,0.09,0.91,0.35,-2.99E-08,-4.19E-09,35.001548,6,0.001548,1.00E+00
2097,90%10%/100&20@1,5,1.00E-13,1.00E-13,100,20,0.1,0.9,0.061125,0.938875,0.35,-1.43E-08,-2.00E-09,35.0006535,8,0.0006535,1.00E+00
3331,90%10% mg/100&1@1,5,1.00E-13,1.00E-12,100,1,0.1,0.9,0.098275,0.901725,0.35,-3.17E-08,-4.44E-09,35.0016826,6,0.0016826,1.00E+01
69,50%50%/100&20@9,5,1.00E-12,1.00E-13,100,20,0.5,0.5,0.467475,0.532525,0.35,-2.69E-08,-3.77E-09,35.0013004,8,0.0013004,1.00E-01
1572,50%50%/50&20@5,5,1.00E-13,1.00E-13,50,20,0.5,0.5,0.50685,0.49315,0.35,-3.26E-08,-4.56E-09,35.0015583,8,0.0015583,1.00E+00
808,5050/100&20@10,5,1.00E-13,1.00E-12,100,20,0.5,0.5,0.534875,0.465125,0.35,-3.16E-08,-4.42E-09,35.0015614,8,0.0015614,1.00E+01
3232,73same/1&1@2,5,1.00E-13,1.00E-13,1,1,0.3,0.7,0.29795,0.70205,0.35,-3.76E-08,-5.27E-09,35.0017457,6,0.0017457,1.00E+00
11,50%50%/10&10@10,5,1.00E-12,1.00E-13,10,10,0.5,0.5,0.481175,0.518825,0.35,-3.17E-08,-4.44E-09,35.0015716,8,0.0015716,1.00E-01
2025,80%20%/50&20@8,5,1.00E-13,1.00E-13,50,20,0.2,0.8,0.179525,0.820475,0.35,-3.43E-08,-4.80E-09,35.0014428,8,0.0014428,1.00E+00
2192,5050mg/10&10@1,5,1.00E-13,1.00E-12,10,10,0.5,0.5,0.5086,0.4914,0.35,-4.11E-08,-5.75E-09,35.0021992,4,0.0021992,1.00E+01
917,6040/10&1@2,5,1.00E-13,1.00E-12,10,1,0.4,0.6,0.40625,0.59375,0.35,-3.17E-08,-4.44E-09,35.0015777,8,0.0015777,1.00E+01
1451,50%50%/10&10@4,5,1.00E-13,1.00E-13,10,10,0.5,0.5,0.526125,0.473875,0.35,-3.35E-08,-4.69E-09,35.0015751,8,0.0015751,1.00E+00
2687,90%10% mg/20&20@2,5,1.00E-13,1.00E-12,20,20,0.1,0.9,0.1018,0.8982,0.35,-4.16E-08,-5.82E-09,35.0019376,4,0.0019376,1.00E+01
176,6040/10&1@6,5,1.00E-12,1.00E-13,10,1,0.4,0.6,0.399075,0.600925,0.35,-3.19E-08,-4.47E-09,35.0015701,8,0.0015701,1.00E-01
994,6040/20&1@9,5,1.00E-13,1.00E-12,20,1,0.4,0.6,0.395075,0.604925,0.35,-3.17E-08,-4.44E-09,35.0015758,8,0.0015758,1.00E+01
2488,73mg/1&1@3,5,1.00E-13,1.00E-12,1,1,0.3,0.7,0.3018,0.6982,0.35,-4.12E-08,-5.77E-09,35.002214,4,0.002214,1.00E+01
2569,73same/10&10@4,5,1.00E-13,1.00E-13,10,10,0.3,0.7,0.330825,0.669175,0.35,-4.57E-08,-6.40E-09,35.0022011,4,0.0022011,1.00E+00
3497,91same/20&10@2,5,1.00E-13,1.00E-13,20,10,0.1,0.9,0.1031,0.8969,0.35,-3.20E-08,-4.48E-09,35.0015483,6,0.0015483,1.00E+00
3052,55/20&1@2,5,1.00E-12,1.00E-13,20,1,0.5,0.5,0.508275,0.491725,0.35,-3.20E-08,-4.48E-09,35.0017414,6,0.0017414,1.00E-01
1255,8020/100&20@1,5,1.00E-13,1.00E-12,100,20,0.2,0.8,0.120425,0.879575,0.35,-3.02E-08,-4.23E-09,35.0014268,8,0.0014268,1.00E+01
1664,60%40%/100&50@7,5,1.00E-13,1.00E-13,100,50,0.4,0.6,0.53835,0.46165,0.35,-3.47E-08,-4.86E-09,35.0015457,8,0.0015457,1.00E+00
2191,5050mg/1&1@5,5,1.00E-13,1.00E-12,1,1,0.5,0.5,0.498425,0.501575,0.35,-4.09E-08,-5.73E-09,35.0022039,4,0.0022039,1.00E+01
2801,91same/100&100@1,5,1.00E-13,1.00E-13,100,100,0.1,0.9,0.08935,0.91065,0.35,-3.14E-08,-4.40E-09,35.0013866,4,0.0013866,1.00E+00
2567,73same/10&10@2,5,1.00E-13,1.00E-13,10,10,0.3,0.7,0.2932,0.7068,0.35,-4.09E-08,-5.73E-09,35.0022019,4,0.0022019,1.00E+00
3517,91same/50&20@2,5,1.00E-13,1.00E-13,50,20,0.1,0.9,0.107825,0.892175,0.35,-2.45E-08,-3.43E-09,35.0011902,6,0.0011902,1.00E+00
2870,5050mg/10&1@5,5,1.00E-13,1.00E-12,10,1,0.5,0.5,0.49605,0.50395,0.35,-3.19E-08,-4.46E-09,35.0017474,6,0.0017474,1.00E+01
1790,70%30%/100&1@3,5,1.00E-13,1.00E-13,100,1,0.3,0.7,0.29935,0.70065,0.35,-3.28E-08,-4.59E-09,35.0015375,8,0.0015375,1.00E+00
2476,73/50&20@1,5,1.00E-12,1.00E-13,50,20,0.3,0.7,0.32555,0.67445,0.35,-3.69E-08,-5.17E-09,35.0019282,4,0.0019282,1.00E-01
2660,90%10% mg/100&10@5,5,1.00E-13,1.00E-12,100,10,0.1,0.9,0.07745,0.92255,0.35,-3.28E-08,-4.59E-09,35.001509,4,0.001509,1.00E+01
3080,55/50&50@5,5,1.00E-12,1.00E-13,50,50,0.5,0.5,0.546725,0.453275,0.35,-3.21E-08,-4.49E-09,35.0017073,6,0.0017073,1.00E-01
156,6040/1&1@6,5,1.00E-12,1.00E-13,1,1,0.4,0.6,0.39675,0.60325,0.35,-3.31E-08,-4.63E-09,35.0015774,8,0.0015774,1.00E-01
2587,73same/100&1@2,5,1.00E-13,1.00E-13,100,1,0.3,0.7,0.291925,0.708075,0.35,-4.14E-08,-5.80E-09,35.0021772,4,0.0021772,1.00E+00
1460,50%50%/10&1@3,5,1.00E-13,1.00E-13,10,1,0.5,0.5,0.5051,0.4949,0.35,-3.22E-08,-4.51E-09,35.0015762,8,0.0015762,1.00E+00
2046,90%10%/1&1@9,5,1.00E-13,1.00E-13,1,1,0.1,0.9,0.0998,0.9002,0.35,-3.98E-08,-5.57E-09,35.0015664,8,0.0015664,1.00E+00
1850,70%30%/50&10@3,5,1.00E-13,1.00E-13,50,10,0.3,0.7,0.294975,0.705025,0.35,-3.33E-08,-4.66E-09,35.0015207,8,0.0015207,1.00E+00
2509,73mg/100&10@4,5,1.00E-13,1.00E-12,100,10,0.3,0.7,0.337875,0.662125,0.35,-4.12E-08,-5.77E-09,35.0021949,4,0.0021949,1.00E+01
2624,73same/50&1@4,5,1.00E-13,1.00E-13,50,1,0.3,0.7,0.330825,0.669175,0.35,-4.06E-08,-5.68E-09,35.0021922,4,0.0021922,1.00E+00
2303,5050same/20&10@2,5,1.00E-13,1.00E-13,20,10,0.5,0.5,0.49895,0.50105,0.35,-4.16E-08,-5.82E-09,35.0020072,4,0.0020072,1.00E+00
3027,55/100&10@2,5,1.00E-12,1.00E-13,100,10,0.5,0.5,0.4369,0.5631,0.35,-2.93E-08,-4.11E-09,35.0015775,6,0.0015775,1.00E-01
2005,80%20%/50&10@8,5,1.00E-13,1.00E-13,50,10,0.2,0.8,0.151875,0.848125,0.35,-3.11E-08,-4.35E-09,35.00138,8,0.00138,1.00E+00
1185,7030/50&50@1,5,1.00E-13,1.00E-12,50,50,0.3,0.7,0.45275,0.54725,0.35,-3.19E-08,-4.47E-09,35.0015463,8,0.0015463,1.00E+01
1006,6040/50&10@10,5,1.00E-13,1.00E-12,50,10,0.4,0.6,0.3813,0.6187,0.35,-3.16E-08,-4.42E-09,35.0015645,8,0.0015645,1.00E+01
560,8020/50&10@1,5,1.00E-12,1.00E-13,50,10,0.2,0.8,0.2092,0.7908,0.35,-2.51E-08,-3.51E-09,35.0011951,8,0.0011951,1.00E-01
2256,5050mg/50&20@5,5,1.00E-13,1.00E-12,50,20,0.5,0.5,0.50685,0.49315,0.35,-4.08E-08,-5.71E-09,35.0021918,4,0.0021918,1.00E+01
910,6040/10&10@5,5,1.00E-13,1.00E-12,10,10,0.4,0.6,0.408325,0.591675,0.35,-3.18E-08,-4.45E-09,35.0015747,8,0.0015747,1.00E+01
1311,8020/50&10@6,5,1.00E-13,1.00E-12,50,10,0.2,0.8,0.1529,0.8471,0.35,-3.18E-08,-4.45E-09,35.0015247,8,0.0015247,1.00E+01
2049,90%10%/10&10@2,5,1.00E-13,1.00E-13,10,10,0.1,0.9,0.103275,0.896725,0.35,-3.62E-08,-5.07E-09,35.0014968,8,0.0014968,1.00E+00
269,6040/50&10@9,5,1.00E-12,1.00E-13,50,10,0.4,0.6,0.398575,0.601425,0.35,-3.13E-08,-4.38E-09,35.0015241,8,0.0015241,1.00E-01
1993,80%20%/20&20@6,5,1.00E-13,1.00E-13,20,20,0.2,0.8,0.1781,0.8219,0.35,-3.52E-08,-4.93E-09,35.0014803,8,0.0014803,1.00E+00
265,6040/50&10@5,5,1.00E-12,1.00E-13,50,10,0.4,0.6,0.372125,0.627875,0.35,-3.03E-08,-4.24E-09,35.0014622,8,0.0014622,1.00E-01
914,6040/10&10@9,5,1.00E-13,1.00E-12,10,10,0.4,0.6,0.383575,0.616425,0.35,-3.18E-08,-4.45E-09,35.0015728,8,0.0015728,1.00E+01
2278,5050same/100&100@2,5,1.00E-13,1.00E-13,100,100,0.5,0.5,0.566425,0.433575,0.35,-4.07E-08,-5.70E-09,35.0020027,4,0.0020027,1.00E+00
2231,5050mg/20&10@5,5,1.00E-13,1.00E-12,20,10,0.5,0.5,0.4843,0.5157,0.35,-4.09E-08,-5.73E-09,35.0021983,4,0.0021983,1.00E+01
3167,73mg/10&1@2,5,1.00E-13,1.00E-12,10,1,0.3,0.7,0.298025,0.701975,0.35,-3.23E-08,-4.53E-09,35.0017455,6,0.0017455,1.00E+01
3489,91same/100&20@4,5,1.00E-13,1.00E-13,100,20,0.1,0.9,0.04685,0.95315,0.35,-1.20E-08,-1.68E-09,35.0005643,6,0.0005643,1.00E+00
2912,5050mg/50&10@2,5,1.00E-13,1.00E-12,50,10,0.5,0.5,0.49415,0.50585,0.35,-3.18E-08,-4.45E-09,35.001739,6,0.001739,1.00E+01
3114,73/100&20@4,5,1.00E-12,1.00E-13,100,20,0.3,0.7,0.374575,0.625425,0.35,-2.56E-08,-3.58E-09,35.0013502,6,0.0013502,1.00E-01
873,5050/50&1@8,5,1.00E-13,1.00E-12,50,1,0.5,0.5,0.46055,0.53945,0.35,-3.18E-08,-4.45E-09,35.001577,8,0.001577,1.00E+01
2093,90%10%/100&1@6,5,1.00E-13,1.00E-13,100,1,0.1,0.9,0.072675,0.927325,0.35,-2.38E-08,-3.33E-09,35.0011163,8,0.0011163,1.00E+00
2446,73/100&20@5,5,1.00E-12,1.00E-13,100,20,0.3,0.7,0.3045,0.6955,0.35,-2.66E-08,-3.72E-09,35.0014129,4,0.0014129,1.00E-01
475,8020/10&1@5,5,1.00E-12,1.00E-13,10,1,0.2,0.8,0.1915,0.8085,0.35,-3.16E-08,-4.42E-09,35.0015456,8,0.0015456,1.00E-01
1652,60%40%/100&20@5,5,1.00E-13,1.00E-13,100,20,0.4,0.6,0.414275,0.585725,0.35,-3.33E-08,-4.66E-09,35.0015358,8,0.0015358,1.00E+00
1960,80%20%/100&50@3,5,1.00E-13,1.00E-13,100,50,0.2,0.8,0.22115,0.77885,0.35,-2.73E-08,-3.82E-09,35.0012225,8,0.0012225,1.00E+00
45,50%50%/100&10@5,5,1.00E-12,1.00E-13,100,10,0.5,0.5,0.489275,0.510725,0.35,-3.11E-08,-4.35E-09,35.0015238,8,0.0015238,1.00E-01
161,6040/10&10@10,5,1.00E-12,1.00E-13,10,10,0.4,0.6,0.397,0.603,0.35,-3.16E-08,-4.42E-09,35.0015684,8,0.0015684,1.00E-01
3039,55/100&20@4,5,1.00E-12,1.00E-13,100,20,0.5,0.5,0.49195,0.50805,0.35,-2.78E-08,-3.90E-09,35.0014826,6,0.0014826,1.00E-01
2775,91/50&1@5,5,1.00E-12,1.00E-13,50,1,0.1,0.9,0.0969,0.9031,0.35,-3.16E-08,-4.42E-09,35.0014602,4,0.0014602,1.00E-01
2677,90%10% mg/20&10@2,5,1.00E-13,1.00E-12,20,10,0.1,0.9,0.1031,0.8969,0.35,-4.17E-08,-5.84E-09,35.0019477,4,0.0019477,1.00E+01
288,6040/50&20@8,5,1.00E-12,1.00E-13,50,20,0.4,0.6,0.531025,0.468975,0.35,-3.16E-08,-4.42E-09,35.0015494,8,0.0015494,1.00E-01
3107,73/100&1@2,5,1.00E-12,1.00E-13,100,1,0.3,0.7,0.291925,0.708075,0.35,-3.16E-08,-4.42E-09,35.0016757,6,0.0016757,1.00E-01
3476,91same/100&10@1,5,1.00E-13,1.00E-13,100,10,0.1,0.9,0.078775,0.921225,0.35,-1.85E-08,-2.59E-09,35.0009309,6,0.0009309,1.00E+00
1948,80%20%/100&20@10,5,1.00E-13,1.00E-13,100,20,0.2,0.8,0.193275,0.806725,0.35,-2.54E-08,-3.56E-09,35.0011144,8,0.0011144,1.00E+00
575,8020/50&1@5,5,1.00E-12,1.00E-13,50,1,0.2,0.8,0.1849,0.8151,0.35,-2.95E-08,-4.13E-09,35.0014078,8,0.0014078,1.00E-01
850,5050/20&20@4,5,1.00E-13,1.00E-12,20,20,0.5,0.5,0.501325,0.498675,0.35,-3.16E-08,-4.42E-09,35.0015742,8,0.0015742,1.00E+01
911,6040/10&10@6,5,1.00E-13,1.00E-12,10,10,0.4,0.6,0.39295,0.60705,0.35,-3.17E-08,-4.44E-09,35.0015758,8,0.0015758,1.00E+01
1254,8020/100&1@9,5,1.00E-13,1.00E-12,100,1,0.2,0.8,0.172325,0.827675,0.35,-3.19E-08,-4.47E-09,35.0015583,8,0.0015583,1.00E+01
1833,70%30%/20&1@6,5,1.00E-13,1.00E-13,20,1,0.3,0.7,0.3038,0.6962,0.35,-3.54E-08,-4.96E-09,35.0015643,8,0.0015643,1.00E+00
1722,60%40%/50&20@5,5,1.00E-13,1.00E-13,50,20,0.4,0.6,0.388875,0.611125,0.35,-3.48E-08,-4.87E-09,35.0015539,8,0.0015539,1.00E+00
2133,90%10%/20&1@6,5,1.00E-13,1.00E-13,20,1,0.1,0.9,0.09925,0.90075,0.35,-3.21E-08,-4.49E-09,35.0015037,8,0.0015037,1.00E+00
1735,60%40%/50&50@8,5,1.00E-13,1.00E-13,50,50,0.4,0.6,0.38585,0.61415,0.35,-3.51E-08,-4.91E-09,35.0015473,8,0.0015473,1.00E+00
932,6040/100&100@7,5,1.00E-13,1.00E-12,100,100,0.4,0.6,0.246375,0.753625,0.35,-3.04E-08,-4.26E-09,35.001441,8,0.001441,1.00E+01
1100,7030/100&1@5,5,1.00E-13,1.00E-12,100,1,0.3,0.7,0.2769,0.7231,0.35,-3.15E-08,-4.41E-09,35.0015649,8,0.0015649,1.00E+01
1207,8020/10&10@2,5,1.00E-13,1.00E-12,10,10,0.2,0.8,0.2111,0.7889,0.35,-3.18E-08,-4.45E-09,35.0015635,8,0.0015635,1.00E+01
2295,5050same/100&20@4,5,1.00E-13,1.00E-13,100,20,0.5,0.5,0.49195,0.50805,0.35,-4.16E-08,-5.82E-09,35.0019731,4,0.0019731,1.00E+00
1843,70%30%/20&20@6,5,1.00E-13,1.00E-13,20,20,0.3,0.7,0.2411,0.7589,0.35,-3.63E-08,-5.08E-09,35.0015202,8,0.0015202,1.00E+00
1848,70%30%/50&10@10,5,1.00E-13,1.00E-13,50,10,0.3,0.7,0.3206,0.6794,0.35,-3.47E-08,-4.86E-09,35.0015199,8,0.0015199,1.00E+00
2524,73mg/100&50@4,5,1.00E-13,1.00E-12,100,50,0.3,0.7,0.35925,0.64075,0.35,-4.08E-08,-5.71E-09,35.0021602,4,0.0021602,1.00E+01
1694,60%40%/20&20@7,5,1.00E-13,1.00E-13,20,20,0.4,0.6,0.40065,0.59935,0.35,-3.19E-08,-4.47E-09,35.0015683,8,0.0015683,1.00E+00
